receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T105630.717, 2036965953, 40268, 1, 1, 0, 1, 2, 1545.580475, 1550.350739, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036966953, 40269, 1, 1, 0, 1, 2, 1545.585693, 1550.350189, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036967953, 40270, 1, 1, 0, 1, 2, 1545.592010, 1550.346069, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036968953, 40271, 1, 1, 0, 1, 2, 1545.591187, 1550.345795, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036969953, 40272, 1, 1, 0, 1, 2, 1545.584595, 1550.349365, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036970953, 40273, 1, 1, 0, 1, 2, 1545.584320, 1550.347443, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036971953, 40274, 1, 1, 0, 1, 2, 1545.590088, 1550.345795, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036972953, 40275, 1, 1, 0, 1, 2, 1545.595581, 1550.343872, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036973953, 40276, 1, 1, 0, 1, 2, 1545.596130, 1550.343323, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036974953, 40277, 1, 1, 0, 1, 2, 1545.587341, 1550.349091, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036975953, 40278, 1, 1, 0, 1, 2, 1545.583771, 1550.348267, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036976953, 40279, 1, 1, 0, 1, 2, 1545.588989, 1550.348267, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036977953, 40280, 1, 1, 0, 1, 2, 1545.590088, 1550.346893, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036978953, 40281, 1, 1, 0, 1, 2, 1545.587891, 1550.346069, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036979953, 40282, 1, 1, 0, 1, 2, 1545.587616, 1550.346893, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036980953, 40283, 1, 1, 0, 1, 2, 1545.582123, 1550.345245, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036981953, 40284, 1, 1, 0, 1, 2, 1545.587616, 1550.344971, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036982953, 40285, 1, 1, 0, 1, 2, 1545.596130, 1550.344147, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036983953, 40286, 1, 1, 0, 1, 2, 1545.592010, 1550.344971, 0, 0, 0, 0, 0, 0
18Oct2024T105630.717, 2036984953, 40287, 1, 1, 0, 1, 2, 1545.587891, 1550.347992, 0, 0, 0, 0, 0, 0
