receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T111842.007, 3368221813, 60804, 1, 1, 0, 1, 2, 1545.388214, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368222813, 60805, 1, 1, 0, 1, 2, 1545.389038, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368223813, 60806, 1, 1, 0, 1, 2, 1545.387939, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368224813, 60807, 1, 1, 0, 1, 2, 1545.387115, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368225813, 60808, 1, 1, 0, 1, 2, 1545.388214, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368226813, 60809, 1, 1, 0, 1, 2, 1545.387115, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368227813, 60810, 1, 1, 0, 1, 2, 1545.387115, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368228813, 60811, 1, 1, 0, 1, 2, 1545.387939, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368229813, 60812, 1, 1, 0, 1, 2, 1545.388763, 1550.092285, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368230813, 60813, 1, 1, 0, 1, 2, 1545.387115, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368231813, 60814, 1, 1, 0, 1, 2, 1545.387390, 1550.092285, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368232813, 60815, 1, 1, 0, 1, 2, 1545.385742, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368233813, 60816, 1, 1, 0, 1, 2, 1545.385193, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368234813, 60817, 1, 1, 0, 1, 2, 1545.386566, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368235813, 60818, 1, 1, 0, 1, 2, 1545.385193, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368236813, 60819, 1, 1, 0, 1, 2, 1545.385742, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368237813, 60820, 1, 1, 0, 1, 2, 1545.384369, 1550.092285, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368238813, 60821, 1, 1, 0, 1, 2, 1545.383820, 1550.092285, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368239813, 60822, 1, 1, 0, 1, 2, 1545.384094, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368240813, 60823, 1, 1, 0, 1, 2, 1545.384369, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.007, 3368241813, 60824, 1, 1, 0, 1, 2, 1545.385193, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368242813, 60825, 1, 1, 0, 1, 2, 1545.384369, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368243813, 60826, 1, 1, 0, 1, 2, 1545.382721, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368244813, 60827, 1, 1, 0, 1, 2, 1545.382446, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368245813, 60828, 1, 1, 0, 1, 2, 1545.382996, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368246813, 60829, 1, 1, 0, 1, 2, 1545.382172, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368247813, 60830, 1, 1, 0, 1, 2, 1545.382172, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368248813, 60831, 1, 1, 0, 1, 2, 1545.381897, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368249813, 60832, 1, 1, 0, 1, 2, 1545.382996, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368250813, 60833, 1, 1, 0, 1, 2, 1545.381073, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368251813, 60834, 1, 1, 0, 1, 2, 1545.381073, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368252813, 60835, 1, 1, 0, 1, 2, 1545.381073, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368253813, 60836, 1, 1, 0, 1, 2, 1545.380249, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368254813, 60837, 1, 1, 0, 1, 2, 1545.382446, 1550.092560, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368255813, 60838, 1, 1, 0, 1, 2, 1545.379974, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368256813, 60839, 1, 1, 0, 1, 2, 1545.379974, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368257813, 60840, 1, 1, 0, 1, 2, 1545.379425, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368258813, 60841, 1, 1, 0, 1, 2, 1545.379425, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368259813, 60842, 1, 1, 0, 1, 2, 1545.381073, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368260813, 60843, 1, 1, 0, 1, 2, 1545.379425, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368261813, 60844, 1, 1, 0, 1, 2, 1545.378876, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368262813, 60845, 1, 1, 0, 1, 2, 1545.378876, 1550.094757, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368263813, 60846, 1, 1, 0, 1, 2, 1545.380249, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368264813, 60847, 1, 1, 0, 1, 2, 1545.378876, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368265813, 60848, 1, 1, 0, 1, 2, 1545.378601, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368266813, 60849, 1, 1, 0, 1, 2, 1545.378876, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368267813, 60850, 1, 1, 0, 1, 2, 1545.378052, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368268813, 60851, 1, 1, 0, 1, 2, 1545.377228, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368269813, 60852, 1, 1, 0, 1, 2, 1545.377777, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368270813, 60853, 1, 1, 0, 1, 2, 1545.378052, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368271813, 60854, 1, 1, 0, 1, 2, 1545.376678, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368272813, 60855, 1, 1, 0, 1, 2, 1545.376404, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368273813, 60856, 1, 1, 0, 1, 2, 1545.378876, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368274813, 60857, 1, 1, 0, 1, 2, 1545.378052, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368275813, 60858, 1, 1, 0, 1, 2, 1545.377502, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368276813, 60859, 1, 1, 0, 1, 2, 1545.377228, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368277813, 60860, 1, 1, 0, 1, 2, 1545.375305, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368278813, 60861, 1, 1, 0, 1, 2, 1545.378052, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368279813, 60862, 1, 1, 0, 1, 2, 1545.375305, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368280813, 60863, 1, 1, 0, 1, 2, 1545.375031, 1550.094757, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368281813, 60864, 1, 1, 0, 1, 2, 1545.375031, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368282813, 60865, 1, 1, 0, 1, 2, 1545.376678, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368283813, 60866, 1, 1, 0, 1, 2, 1545.375031, 1550.094757, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368284813, 60867, 1, 1, 0, 1, 2, 1545.375031, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368285813, 60868, 1, 1, 0, 1, 2, 1545.374756, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368286813, 60869, 1, 1, 0, 1, 2, 1545.375031, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368287813, 60870, 1, 1, 0, 1, 2, 1545.376678, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368288813, 60871, 1, 1, 0, 1, 2, 1545.374481, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368289813, 60872, 1, 1, 0, 1, 2, 1545.376129, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.008, 3368290813, 60873, 1, 1, 0, 1, 2, 1545.373932, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.030, 3368291813, 60874, 1, 1, 0, 1, 2, 1545.374756, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.030, 3368292813, 60875, 1, 1, 0, 1, 2, 1545.375031, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.030, 3368293813, 60876, 1, 1, 0, 1, 2, 1545.374481, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.030, 3368294813, 60877, 1, 1, 0, 1, 2, 1545.374481, 1550.093109, 0, 0, 0, 0, 0, 0
18Oct2024T111842.030, 3368295813, 60878, 1, 1, 0, 1, 2, 1545.373657, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.030, 3368296813, 60879, 1, 1, 0, 1, 2, 1545.373657, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.042, 3368297813, 60880, 1, 1, 0, 1, 2, 1545.373657, 1550.094757, 0, 0, 0, 0, 0, 0
18Oct2024T111842.042, 3368298813, 60881, 1, 1, 0, 1, 2, 1545.372833, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.043, 3368299813, 60882, 1, 1, 0, 1, 2, 1545.375305, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.043, 3368300813, 60883, 1, 1, 0, 1, 2, 1545.374481, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.043, 3368301813, 60884, 1, 1, 0, 1, 2, 1545.375305, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.043, 3368302813, 60885, 1, 1, 0, 1, 2, 1545.373932, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.043, 3368303813, 60886, 1, 1, 0, 1, 2, 1545.375305, 1550.093658, 0, 0, 0, 0, 0, 0
18Oct2024T111842.043, 3368304813, 60887, 1, 1, 0, 1, 2, 1545.374481, 1550.093933, 0, 0, 0, 0, 0, 0
18Oct2024T111842.043, 3368305813, 60888, 1, 1, 0, 1, 2, 1545.374481, 1550.093933, 0, 0, 0, 0, 0, 0
