receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T112855.136, 3980873731, 18096, 1, 1, 0, 1, 2, 1545.133057, 1549.928040, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980874731, 18097, 1, 1, 0, 1, 2, 1545.133057, 1549.928040, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980875731, 18098, 1, 1, 0, 1, 2, 1545.133331, 1549.926392, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980876731, 18099, 1, 1, 0, 1, 2, 1545.133331, 1549.926392, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980877731, 18100, 1, 1, 0, 1, 2, 1545.133057, 1549.927765, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980878731, 18101, 1, 1, 0, 1, 2, 1545.131958, 1549.927216, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980879731, 18102, 1, 1, 0, 1, 2, 1545.133057, 1549.927765, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980880731, 18103, 1, 1, 0, 1, 2, 1545.133331, 1549.927216, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980881731, 18104, 1, 1, 0, 1, 2, 1545.132782, 1549.927490, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980882731, 18105, 1, 1, 0, 1, 2, 1545.132782, 1549.927765, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980883731, 18106, 1, 1, 0, 1, 2, 1545.132782, 1549.927490, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980884731, 18107, 1, 1, 0, 1, 2, 1545.131683, 1549.927765, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980885731, 18108, 1, 1, 0, 1, 2, 1545.131958, 1549.928040, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980886731, 18109, 1, 1, 0, 1, 2, 1545.131958, 1549.927216, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980887731, 18110, 1, 1, 0, 1, 2, 1545.132782, 1549.927765, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980888731, 18111, 1, 1, 0, 1, 2, 1545.131958, 1549.928040, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980889731, 18112, 1, 1, 0, 1, 2, 1545.132507, 1549.927490, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980890731, 18113, 1, 1, 0, 1, 2, 1545.133331, 1549.926117, 0, 0, 0, 0, 0, 0
18Oct2024T112855.136, 3980891731, 18114, 1, 1, 0, 1, 2, 1545.132782, 1549.927765, 0, 0, 0, 0, 0, 0
