receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T114136.409, 447691333, 58985, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447692333, 58986, 1, 1, 0, 1, 2, 1545.014954, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447693333, 58987, 1, 1, 0, 1, 2, 1545.014130, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447694333, 58988, 1, 1, 0, 1, 2, 1545.015228, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447695333, 58989, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447696333, 58990, 1, 1, 0, 1, 2, 1545.015228, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447697333, 58991, 1, 1, 0, 1, 2, 1545.014404, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447698333, 58992, 1, 1, 0, 1, 2, 1545.016052, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447699333, 58993, 1, 1, 0, 1, 2, 1545.015228, 1549.778900, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447700333, 58994, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447701333, 58995, 1, 1, 0, 1, 2, 1545.015228, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.409, 447702333, 58996, 1, 1, 0, 1, 2, 1545.014404, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.416, 447703333, 58997, 1, 1, 0, 1, 2, 1545.014404, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.416, 447704333, 58998, 1, 1, 0, 1, 2, 1545.014404, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.416, 447705333, 58999, 1, 1, 0, 1, 2, 1545.014130, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.416, 447706333, 59000, 1, 1, 0, 1, 2, 1545.014130, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.416, 447707333, 59001, 1, 1, 0, 1, 2, 1545.014954, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.416, 447708333, 59002, 1, 1, 0, 1, 2, 1545.015228, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447709333, 59003, 1, 1, 0, 1, 2, 1545.014404, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447710333, 59004, 1, 1, 0, 1, 2, 1545.014404, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447711333, 59005, 1, 1, 0, 1, 2, 1545.014404, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447712333, 59006, 1, 1, 0, 1, 2, 1545.014954, 1549.778076, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447713333, 59007, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447714333, 59008, 1, 1, 0, 1, 2, 1545.015503, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447715333, 59009, 1, 1, 0, 1, 2, 1545.014404, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447716333, 59010, 1, 1, 0, 1, 2, 1545.014954, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447717333, 59011, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447718333, 59012, 1, 1, 0, 1, 2, 1545.014404, 1549.782471, 0, 0, 0, 0, 0, 0
