receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
18Oct2024T095704.638, 2765903854, 13183, 1, 1, 0, 1, 2,1545.405518,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765904854, 13184, 1, 1, 0, 1, 2,1545.404419,1550.185669, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765905854, 13185, 1, 1, 0, 1, 2,1545.406891,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765906854, 13186, 1, 1, 0, 1, 2,1545.405518,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765907854, 13187, 1, 1, 0, 1, 2,1545.405243,1550.185394, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765908854, 13188, 1, 1, 0, 1, 2,1545.405792,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765909854, 13189, 1, 1, 0, 1, 2,1545.405792,1550.184845, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765910854, 13190, 1, 1, 0, 1, 2,1545.406342,1550.183746, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765911854, 13191, 1, 1, 0, 1, 2,1545.404968,1550.183746, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765912854, 13192, 1, 1, 0, 1, 2,1545.406616,1550.185394, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765913854, 13193, 1, 1, 0, 1, 2,1545.405792,1550.18512, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765914854, 13194, 1, 1, 0, 1, 2,1545.407715,1550.184021, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765915854, 13195, 1, 1, 0, 1, 2,1545.405243,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765916854, 13196, 1, 1, 0, 1, 2,1545.406342,1550.18512, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765917854, 13197, 1, 1, 0, 1, 2,1545.409088,1550.183746, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765918854, 13198, 1, 1, 0, 1, 2,1545.405792,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765919854, 13199, 1, 1, 0, 1, 2,1545.406342,1550.183746, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765920854, 13200, 1, 1, 0, 1, 2,1545.406616,1550.185394, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765921854, 13201, 1, 1, 0, 1, 2,1545.405243,1550.185394, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765922854, 13202, 1, 1, 0, 1, 2,1545.405792,1550.185394, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765923854, 13203, 1, 1, 0, 1, 2,1545.40744,1550.185394, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765924854, 13204, 1, 1, 0, 1, 2,1545.40744,1550.185394, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765925854, 13205, 1, 1, 0, 1, 2,1545.405792,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765926854, 13206, 1, 1, 0, 1, 2,1545.406616,1550.185669, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765927854, 13207, 1, 1, 0, 1, 2,1545.407715,1550.184021, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765928854, 13208, 1, 1, 0, 1, 2,1545.408264,1550.183746, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765929854, 13209, 1, 1, 0, 1, 2,1545.408264,1550.184021, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765930854, 13210, 1, 1, 0, 1, 2,1545.406616,1550.185669, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765931854, 13211, 1, 1, 0, 1, 2,1545.405792,1550.185669, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765932854, 13212, 1, 1, 0, 1, 2,1545.406616,1550.185394, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765933854, 13213, 1, 1, 0, 1, 2,1545.40744,1550.185669, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765934854, 13214, 1, 1, 0, 1, 2,1545.406616,1550.185669, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765935854, 13215, 1, 1, 0, 1, 2,1545.405792,1550.185669, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765936854, 13216, 1, 1, 0, 1, 2,1545.405243,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765937854, 13217, 1, 1, 0, 1, 2,1545.407715,1550.184021, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765938854, 13218, 1, 1, 0, 1, 2,1545.404144,1550.184845, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765939854, 13219, 1, 1, 0, 1, 2,1545.405792,1550.185669, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765940854, 13220, 1, 1, 0, 1, 2,1545.406891,1550.183746, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765941854, 13221, 1, 1, 0, 1, 2,1545.404968,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765942854, 13222, 1, 1, 0, 1, 2,1545.405792,1550.184845, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765943854, 13223, 1, 1, 0, 1, 2,1545.405792,1550.184845, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765944854, 13224, 1, 1, 0, 1, 2,1545.405243,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765945854, 13225, 1, 1, 0, 1, 2,1545.404419,1550.184296, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765946854, 13226, 1, 1, 0, 1, 2,1545.406891,1550.184021, 0, 0, 0, 0, 0, 0
18Oct2024T095704.638, 2765947854, 13227, 1, 1, 0, 1, 2,1545.405792,1550.18512, 0, 0, 0, 0, 0, 0
