receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
Channel 1, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Sensor 5, Sensor 6, Sensor 7, Sensor 8,,,,,,,
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T101409.865, 3791108169, 55347, 1, 1, 0, 1, 2, 1545.759003, 1550.395782, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791109169, 55348, 1, 1, 0, 1, 2, 1545.759003, 1550.396606, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791110169, 55349, 1, 1, 0, 1, 2, 1545.759827, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791111169, 55350, 1, 1, 0, 1, 2, 1545.759003, 1550.396881, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791112169, 55351, 1, 1, 0, 1, 2, 1545.759552, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791113169, 55352, 1, 1, 0, 1, 2, 1545.759827, 1550.395782, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791114169, 55353, 1, 1, 0, 1, 2, 1545.759827, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791115169, 55354, 1, 1, 0, 1, 2, 1545.760376, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791116169, 55355, 1, 1, 0, 1, 2, 1545.759552, 1550.396606, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791117169, 55356, 1, 1, 0, 1, 2, 1545.759003, 1550.395782, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791118169, 55357, 1, 1, 0, 1, 2, 1545.758728, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791119169, 55358, 1, 1, 0, 1, 2, 1545.759552, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791120169, 55359, 1, 1, 0, 1, 2, 1545.759552, 1550.396606, 0, 0, 0, 0, 0, 0
18Oct2024T101409.865, 3791121169, 55360, 1, 1, 0, 1, 2, 1545.758728, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791122169, 55361, 1, 1, 0, 1, 2, 1545.759827, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791123169, 55362, 1, 1, 0, 1, 2, 1545.759827, 1550.394684, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791124169, 55363, 1, 1, 0, 1, 2, 1545.759827, 1550.396606, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791125169, 55364, 1, 1, 0, 1, 2, 1545.759827, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791126169, 55365, 1, 1, 0, 1, 2, 1545.759552, 1550.396606, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791127169, 55366, 1, 1, 0, 1, 2, 1545.759552, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791128169, 55367, 1, 1, 0, 1, 2, 1545.759827, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791129169, 55368, 1, 1, 0, 1, 2, 1545.760101, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791130169, 55369, 1, 1, 0, 1, 2, 1545.758728, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791131169, 55370, 1, 1, 0, 1, 2, 1545.759827, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791132169, 55371, 1, 1, 0, 1, 2, 1545.759003, 1550.396332, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791133169, 55372, 1, 1, 0, 1, 2, 1545.759003, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791134169, 55373, 1, 1, 0, 1, 2, 1545.758728, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791135169, 55374, 1, 1, 0, 1, 2, 1545.758728, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791136169, 55375, 1, 1, 0, 1, 2, 1545.760101, 1550.394684, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791137169, 55376, 1, 1, 0, 1, 2, 1545.758453, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791138169, 55377, 1, 1, 0, 1, 2, 1545.759827, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791139169, 55378, 1, 1, 0, 1, 2, 1545.759827, 1550.396606, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791140169, 55379, 1, 1, 0, 1, 2, 1545.760101, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791141169, 55380, 1, 1, 0, 1, 2, 1545.760376, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791142169, 55381, 1, 1, 0, 1, 2, 1545.759003, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791143169, 55382, 1, 1, 0, 1, 2, 1545.760101, 1550.395233, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791144169, 55383, 1, 1, 0, 1, 2, 1545.759552, 1550.396606, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791145169, 55384, 1, 1, 0, 1, 2, 1545.760101, 1550.394684, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791146169, 55385, 1, 1, 0, 1, 2, 1545.759552, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791147169, 55386, 1, 1, 0, 1, 2, 1545.760101, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791148169, 55387, 1, 1, 0, 1, 2, 1545.759552, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791149169, 55388, 1, 1, 0, 1, 2, 1545.759827, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791150169, 55389, 1, 1, 0, 1, 2, 1545.760376, 1550.395508, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791151169, 55390, 1, 1, 0, 1, 2, 1545.760376, 1550.395782, 0, 0, 0, 0, 0, 0
18Oct2024T101409.866, 3791152169, 55391, 1, 1, 0, 1, 2, 1545.759552, 1550.395508, 0, 0, 0, 0, 0, 0
